row ID,row m/z,row retention time,01-HLB_221116_pos_iaMSMS_04.mzML Peak area,02-HLB_221116_pos_iaMSMS_02.mzML Peak area,01-HLB_221116_pos_iaMSMS_03.mzML Peak area,01-HLB_221116_pos_iaMSMS_01.mzML Peak area,02-HLB_221116_pos_iaMSMS_01.mzML Peak area,01-HLB_221116_pos_iaMSMS_02.mzML Peak area,02-HLB_221116_pos_iaMSMS_04.mzML Peak area,02-HLB_221116_pos_iaMSMS_03.mzML Peak area,03-HLB_221116_pos_iaMSMS_04.mzML Peak area,04-HLB_221116_pos_iaMSMS_04.mzML Peak area,03-HLB_221116_pos_iaMSMS_03.mzML Peak area,04-HLB_221116_pos_iaMSMS_03.mzML Peak area,04-HLB_221116_pos_iaMSMS_02.mzML Peak area,04-HLB_221116_pos_iaMSMS_01.mzML Peak area,03-HLB_221116_pos_iaMSMS_01.mzML Peak area,03-HLB_221116_pos_iaMSMS_02.mzML Peak area,06-HLB_221116_pos_iaMSMS_04.mzML Peak area,05-HLB_221116_pos_iaMSMS_04.mzML Peak area,06-HLB_221116_pos_iaMSMS_03.mzML Peak area,05-HLB_221116_pos_iaMSMS_03.mzML Peak area,07-HLB_221116_pos_iaMSMS_04.mzML Peak area,05-HLB_221116_pos_iaMSMS_02.mzML Peak area,05-HLB_221116_pos_iaMSMS_01.mzML Peak area,07-HLB_221116_pos_iaMSMS_03.mzML Peak area,06-HLB_221116_pos_iaMSMS_01.mzML Peak area,06-HLB_221116_pos_iaMSMS_02.mzML Peak area,08-HLB_221116_pos_iaMSMS_03.mzML Peak area,09-HLB_221116_pos_iaMSMS_03.mzML Peak area,09-HLB_221116_pos_iaMSMS_04.mzML Peak area,08-HLB_221116_pos_iaMSMS_04.mzML Peak area,08-HLB_221116_pos_iaMSMS_01.mzML Peak area,07-HLB_221116_pos_iaMSMS_02.mzML Peak area,07-HLB_221116_pos_iaMSMS_01.mzML Peak area,08-HLB_221116_pos_iaMSMS_02.mzML Peak area,10-HLB_221116_pos_iaMSMS_04.mzML Peak area,10-HLB_221116_pos_iaMSMS_03.mzML Peak area,09-HLB_221116_pos_iaMSMS_01.mzML Peak area,09-HLB_221116_pos_iaMSMS_02.mzML Peak area,11-HLB_221116_pos_iaMSMS_04.mzML Peak area,11-HLB_221116_pos_iaMSMS_03.mzML Peak area,11-HLB_221116_pos_iaMSMS_02.mzML Peak area,11-HLB_221116_pos_iaMSMS_01.mzML Peak area,12-HLB_221116_pos_iaMSMS_03.mzML Peak area,12-HLB_221116_pos_iaMSMS_04.mzML Peak area,10-HLB_221116_pos_iaMSMS_01.mzML Peak area,13-HLB_221116_pos_iaMSMS_03.mzML Peak area,13-HLB_221116_pos_iaMSMS_04.mzML Peak area,14-HLB_221116_pos_iaMSMS_04.mzML Peak area,10-HLB_221116_pos_iaMSMS_02.mzML Peak area,14-HLB_221116_pos_iaMSMS_03.mzML Peak area,12-HLB_221116_pos_iaMSMS_01.mzML Peak area,15-HLB_221116_pos_iaMSMS_03.mzML Peak area,13-HLB_221116_pos_iaMSMS_01.mzML Peak area,12-HLB_221116_pos_iaMSMS_02.mzML Peak area,13-HLB_221116_pos_iaMSMS_02.mzML Peak area,15-HLB_221116_pos_iaMSMS_04.mzML Peak area,15-HLB_221116_pos_iaMSMS_01.mzML Peak area,16-HLB_221116_pos_iaMSMS_04.mzML Peak area,15-HLB_221116_pos_iaMSMS_02.mzML Peak area,16-HLB_221116_pos_iaMSMS_03.mzML Peak area,14-HLB_221116_pos_iaMSMS_01.mzML Peak area,17-HLB_221116_pos_iaMSMS_03.mzML Peak area,14-HLB_221116_pos_iaMSMS_02.mzML Peak area,17-HLB_221116_pos_iaMSMS_04.mzML Peak area,16-HLB_221116_pos_iaMSMS_02.mzML Peak area,18-HLB_221116_pos_iaMSMS_04.mzML Peak area,17-HLB_221116_pos_iaMSMS_02.mzML Peak area,18-HLB_221116_pos_iaMSMS_03.mzML Peak area,16-HLB_221116_pos_iaMSMS_01.mzML Peak area,17-HLB_221116_pos_iaMSMS_01.mzML Peak area,18-HLB_221116_pos_iaMSMS_02.mzML Peak area,18-HLB_221116_pos_iaMSMS_01.mzML Peak area,19-HLB_221116_pos_iaMSMS_04.mzML Peak area,20-HLB_221116_pos_iaMSMS_04.mzML Peak area,19-HLB_221116_pos_iaMSMS_03.mzML Peak area,20-HLB_221116_pos_iaMSMS_01.mzML Peak area,20-HLB_221116_pos_iaMSMS_02.mzML Peak area,20-HLB_221116_pos_iaMSMS_03.mzML Peak area,19-HLB_221116_pos_iaMSMS_01.mzML Peak area,19-HLB_221116_pos_iaMSMS_02.mzML Peak area
1227,111.0788863,7.1568413,688.2562,595.82404,741.1047,711.57556,498.92886,591.09875,439.0387,563.8286,1113.005,1218.704,999.0472,1352.6675,1273.1365,1258.2351,1003.5939,1065.8943,974.067,947.35876,1027.1858,882.4652,1835.3,850.19,710.81116,1432.0944,948.58954,833.07874,983.6733,1029.855,850.72253,1437.4498,993.09924,1050.1471,1287.9387,1169.5791,2444.5107,2229.1921,1066.3304,1495.3005,0,0,0,0,3077.6462,3037.2559,2206.1167,870.8398,1096.8506,1857.7064,1870.9546,1612.4552,2081.6426,0,1255.6874,1856.1667,1030.3712,0,0,0,0,0,1955.5308,0,1607.9059,0,0,0,0,0,0,0,0,0,2532.9792,0,2246.4092,0,0,0,2415.2844,2056.0295
4411,111.0790423,10.041121,438.8873,261.90625,429.15253,385.4588,308.0998,410.873,297.9065,203.40533,1349.3158,747.5885,756.33386,521.13873,640.33405,721.99524,636.3943,644.53076,779.9189,1546.1143,938.77954,1659.5682,2624.1863,1110.7499,1649.6677,2696.2747,487.02838,453.1191,891.03955,937.13904,615.7408,1033.0942,1039.53,2224.8386,2525.959,932.5126,2405.4866,2485.2974,705.34564,1291.521,0,0,0,0,2258.2297,3878.344,2105.9597,975.90265,576.51685,1318.6846,2223.3113,1686.187,3029.1702,0,634.51385,2121.3364,659.1043,0,0,0,0,0,1629.7074,0,1104.9279,0,0,0,0,0,0,0,0,0,898.25684,0,1202.5569,0,0,0,935.87744,1004.896
41,111.0873394,2.604921,0,0,100.54936,147.65625,0,0,27.272453,0,0,47.965824,0,0,79.9354,0,0,0,0,87.54292,0,84.89438,3236.1953,0,0,3429.4355,0,100.79522,80.612274,145.50896,141.30067,0,38.97393,2987.5508,3320.9458,46.821503,122.56839,0,82.53929,222.77423,122.45717,0,131.62537,0,0,0,229.96387,0,0,289.90942,0,0,0,0,0,0,0,0,0,0,0,47.82564,258.48297,0,0,0,60.24231,0,0,0,0,0,79.70806,125.850296,0,0,67.1865,0,0,0,0,86.57243
152,111.087524,4.4925632,171.21248,0,69.56105,0,0,0,0,0,53.317703,105.937195,0,0,64.43104,137.50206,0,0,193.40448,106.17352,207.96988,107.02519,1704.866,154.38338,0,1608.023,233.12206,189.18365,74.285324,0,0,0,0,1566.826,1398.7871,111.46791,318.80493,0,179.85046,93.28758,191.41208,120.190735,186.76755,230.91959,164.13062,172.18066,0,0,0,502.16156,0,0,105.07608,0,0,0,0,0,0,83.20466,0,100.21181,333.31998,39.901615,440.36307,50.41708,0,0,0,66.90331,128.38254,55.647713,129.05165,93.8736,121.265594,0,71.67913,0,0,0,0,0
1000,112.0734868,6.916599,104.88498,111.290634,0,87.67002,127.12642,87.9272,113.15183,113.56618,105.705765,119.41923,0,102.226395,173.92209,83.624435,136.30908,105.89842,109.794334,159.26889,120.62101,115.49896,46.28205,129.2583,130.55319,139.12758,182.10191,189.50424,862.84033,136.79633,123.379036,972.46466,1034.0767,124.64313,145.63101,1025.4694,76.029724,0,104.21512,141.74155,124.00615,0,115.17976,130.22409,139.4669,160.09473,50.922348,43.73568,35.17331,132.1841,20.519058,173.68716,196.41895,785.24677,21.011486,161.26181,33.104465,808.78723,821.0669,77.28038,874.9485,113.08872,174.68385,167.06909,139.83772,160.47984,85.00084,180.12057,161.10178,166.89893,105.989265,185.90318,161.22502,175.02979,67.01115,97.598175,85.34924,55.808628,96.187744,113.07547,107.6142,42.169495
173,112.0747685,4.730675,310.65634,346.3021,387.85754,255.41238,356.24628,357.44394,300.31238,0,433.72296,202.05505,0,318.00354,286.43698,227.00833,447.25864,449.51178,958.02856,359.6603,357.5362,950.27985,453.54095,527.35583,953.31946,339.8141,476.20782,934.1947,1177.2389,0,276.0735,1342.1333,1374.4342,836.56836,373.06177,1252.4873,964.7731,1226.4226,282.38492,405.75623,438.6155,455.67346,457.07648,320.2802,1216.9221,1436.8763,915.7664,456.2424,519.8402,1189.2312,921.27686,1247.089,1590.683,266.05862,348.21616,1247.0502,503.477,264.72333,337.7395,264.71756,372.53333,292.45453,981.042,225.64941,970.37695,227.87244,410.9895,301.12524,317.17847,244.12903,341.36667,210.85228,336.54382,283.78815,321.08963,279.748,398.05292,333.71863,298.7043,201.73286,310.07275,395.5764
188,113.033691,4.78851,49.913296,40.6814,0,35.49347,48.122234,40.728477,55.802536,0,128.62173,179.8176,154.33717,199.60551,222.21707,200.34157,56.081886,114.62435,199.3658,149.949,148.32008,202.27426,448.95502,190.18474,184.23596,652.916,249.37172,180.01389,336.8791,168.09952,131.1012,303.9068,302.0153,356.76746,345.357,325.0517,238.53928,329.8349,165.47246,215.94933,357.3692,337.46304,350.64532,354.506,489.17886,498.5855,269.97247,200.83455,191.62921,496.8288,281.78262,332.88733,639.8097,0,170.1417,517.58594,201.89424,0,0,616.32275,0,748.8413,367.10107,476.14618,373.1293,444.89868,637.1594,598.9771,450.6919,509.7788,611.6525,339.6676,743.6401,701.131,274.6712,729.5688,344.14703,617.35706,641.6008,365.84253,338.0736,352.27197
2250,113.0587089,8.128539,768.18445,683.79065,998.89246,1001.64636,612.7774,874.5152,798.5404,739.2013,1618.918,1823.8896,1764.5978,1655.1305,1795.2129,1793.813,2201.517,1826.2122,2477.4978,2237.0088,2553.0537,2272.8755,3423.4478,2936.0715,2741.2747,2921.3147,2379.3813,2187.6377,2172.8623,1968.8535,1691.522,2697.6843,2843.1313,2910.79,3459.9934,2759.307,3367.6199,3723.3926,2041.1671,2186.2256,0,12.548183,12.940504,0,4026.9746,3890.6123,3464.0164,1867.8069,1479.0217,2462.0793,2837.1277,2863.7117,4365.7026,0,1886.4421,4049.5532,1526.9017,0,0,11.837278,9.301094,0,2725.725,0,3157.9502,0,0,0,0,0,0,5.711462,0,0,3583.795,23.906004,2436.7998,6.8696604,11.738623,0,2670.2644,2668.0442
2365,113.9605744,8.183941,851.2792,1421.3209,701.9477,155.31915,1440.4841,667.9376,1318.9675,565.26935,1128.9952,2590.8784,2192.78,1402.941,762.4068,391.66592,1216.393,360.45035,423.793,492.95068,688.9554,550.2849,482.1847,432.04593,2428.1394,363.3806,392.65186,213.64465,255.72006,2066.3076,1301.655,269.97394,546.3848,472.71344,472.64056,247.30966,424.83356,245.77704,1855.5863,518.6848,79.594284,32.649437,43.92822,0,396.14404,439.87552,1619.1636,1956.7207,645.4617,243.50183,413.95657,399.25763,402.74893,0,641.7602,286.8413,2092.3413,54.005966,67.81215,0,57.760773,66.23322,447.03674,35.034275,509.1796,48.47184,55.179943,0,46.67308,24.95715,53.911446,17.304815,49.879936,33.08146,241.01373,0,560.3104,52.59498,72.949974,54.1138,216.35802,465.6493
298,114.0554448,5.305141,230.72977,335.8169,328.7327,358.6562,366.6139,331.58313,317.32346,329.0299,215.28113,242.37259,159.12537,0,205.96658,255.64606,245.14233,289.31784,0,0,52.430527,0,41.237602,13.927185,0,19.009794,49.13088,39.340607,136.78317,223.61914,155.28325,146.80972,107.22117,0,68.51256,134.1142,65.274635,85.73774,169.05139,170.63736,111.96144,272.90625,162.3888,144.59837,0,0,48.53841,406.93927,404.3919,144.08463,0,0,69.27927,1615.491,361.33545,45.566025,247.50789,1638.3765,1495.5117,193.65746,1672.498,236.96754,202.63226,1052.7583,197.43837,983.74225,249.82147,0,527.7041,226.75815,267.24954,1063.1072,351.2929,192.70956,0,404.42413,344.193,405.9537,378.4633,465.07822,320.60376,398.65182
35,114.0910442,2.5503707,0,17.292526,0,0,0,7.5641365,1.3157587,19.493183,0,0,9.789757,0,0,35.44271,0,0,0,0,14.797734,0,0,0,0,64.06245,0,0,0,13.042549,6.795313,0,13.58252,39.199333,25.199953,0,16.361097,0,0,30.641148,460.0103,0,0,0,0,19.369303,13.441801,0,32.445274,0,14.296158,0,22.781477,0,33.279327,11.454395,26.316647,6.1447663,0,353.52893,18.485502,234.55617,29.716831,2680.1401,0,0,253.15787,2902.2214,567.814,0,0,0,0,2913.5488,0,0,33.195972,0,147.48422,214.50333,0,20.60133
162,114.091171,4.61132,0,23.532337,0,0,0,17.30249,30.006119,33.23756,0,51.22759,0,0,51.055695,61.143593,9.504255,0,60.780037,0,36.988556,13.097292,53.671013,8.852165,0,86.67171,0,53.741043,61.653027,49.64632,22.687458,66.04726,45.42588,92.14005,0,93.20769,18.145332,47.858704,44.17353,63.45517,1406.1282,1268.7626,1307.143,1351.7274,0,21.166286,0,37.867546,0,62.578896,34.781372,86.2628,31.928955,14.478757,38.93839,27.2812,55.17242,0,0,1002.1421,7.1614623,860.52295,77.93143,2331.994,89.33644,2274.783,1093.2404,1990.3364,2129.9297,2009.2084,1029.9098,2268.287,2077.5354,1866.4254,56.79708,871.887,92.96722,896.39215,541.8046,722.6521,96.20798,120.31563
506,114.091214,5.9508395,165.53241,254.15514,0,220.89551,154.13287,175.63235,202.462,184.9521,222.07898,325.78174,322.96216,278.88147,283.8773,292.71127,253.6593,254.63489,221.54794,185.43915,301.841,179.46216,405.95526,282.10083,101.70538,183.60492,275.5041,230.77042,270.94672,0,227.0708,198.68756,248.20685,313.69693,321.57928,259.60565,268.63828,195.67676,289.44666,219.86032,345.99072,305.08643,278.63916,252.80484,878.8024,1172.7721,298.30017,346.58545,333.938,1145.9985,301.88132,1205.7177,1025.854,0,677.74475,1106.3125,984.1833,125.27246,178.92393,353.95892,0,337.19327,1200.1449,377.61316,885.0774,344.62585,360.6882,361.10046,319.70825,980.02905,380.1975,354.01697,547.40076,791.2223,898.74713,474.38724,1111.536,669.2761,976.56946,0,980.5122,1225.0198
56,114.0912416,2.8947558,0,0,9.526434,7.661214,11.704687,0,0,0,0,11.529307,0,26.690147,0,38.019764,25.035078,28.100357,0,0,0,0,0,17.413647,0,86.943924,21.997498,39.24754,0,37.010155,50.695946,39.683807,0,88.86299,96.66427,36.820408,72.55038,53.014175,32.22915,22.676105,349.57153,0,0,326.20227,0,47.94812,39.37018,0,0,0,56.629326,0,100.263115,4.8081083,20.03957,69.68708,0,0,8.920353,3184.2869,0,3021.55,87.07568,1536.8999,66.391594,4605.561,3078.442,1373.8778,4230.3555,4359.718,2434.8284,4558.308,4495.7065,1340.9833,64.603485,2647.536,54.85193,2537.9192,575.5415,2564.8672,37.09189,58.36782
624,114.0912953,6.2114134,4352.063,5449.9014,4695.8677,4343.753,6892.7075,3982.5789,6032.304,5266.1885,4397.565,4812.2764,4634.795,4722.8003,4397.1636,4988.358,4585.6543,4117.604,3696.7969,2872.4,3426.3965,2759.0989,7061.372,2624.2632,2370.1003,6053.7485,3195.617,4763.339,5749.585,3980.759,3651.6436,4919.2085,4441.616,5981.329,7039.166,5935.4023,6786.969,5790.0703,2768.5613,3528.3003,6973.177,7250.0625,6311.7603,6996.642,5357.167,5154.0854,6575.5967,5110.0103,4349.893,5098.578,6696.3936,5511.583,4692.575,4431.01,4127.929,4431.7803,5228.4653,4619.4644,5259.6245,4715.112,4859.326,5180.4287,4764.71,5223.1616,6297.9644,4975.4097,4897.968,5059.733,4636.2397,3998.715,5551.7695,4181.7935,4943.723,4556.1694,4179.574,7701.796,3578.4424,6988.0283,6363.2974,7145.0537,3728.7493,4152.239
236,114.5202909,5.062952,0,0,0,23.043892,21.76886,16.442513,38.52304,0,65.970474,114.810074,62.36428,100.97549,180.17647,164.03293,54.328423,37.68093,0,36.464058,125.71231,0,133.63611,13.87057,11.762443,216.2774,114.23595,0,43.656937,0,79.617004,59.96505,63.35262,0,182.32912,0,0,0,46.53814,129.46811,25.32819,41.043095,39.71682,53.11837,166.37042,0,0,1047.6962,992.31177,0,52.024227,116.6444,138.90916,13.931616,423.73654,162.97415,400.08917,0,0,205.3184,12.068174,203.93275,84.88542,58.40904,0,86.43043,157.33994,79.73327,120.17678,65.88832,107.688736,111.877106,76.53195,97.33856,92.01198,211.00623,98.79143,279.28677,258.6533,279.79193,90.59892,154.92267
135,115.5279241,4.272083,23.121687,88.89941,35.282448,40.094,100.5732,34.65526,85.832436,0,137.58698,0,0,0,61.37085,0,95.450424,0,157.91428,78.65619,0,85.19834,360.18954,60.415947,48.12651,345.48016,154.44768,0,58.860355,125.90475,171.06766,126.33217,0,283.91095,311.7652,105.933914,112.39853,0,0,104.7787,110.164604,0,108.786964,85.58652,0,0,99.79117,187.74313,125.092926,0,210.22905,0,299.99466,0,0,164.76692,0,0,0,347.6784,0,339.27484,0,139.49243,270.25052,130.63687,379.4496,256.5696,106.81667,0,428.5616,130.29752,0,251.31042,0,348.87537,0,375.99246,381.5708,1181.2075,228.38475,295.3244
180,115.5280875,4.7772245,92.275246,142.42795,0,66.92091,152.18178,103.02166,101.500336,170.17447,220.22305,116.166504,247.98311,95.10383,116.00862,0,202.09134,156.24904,242.23445,84.26517,355.7201,0,1152.5148,86.828,129.49591,1167.5486,304.89526,272.88116,0,247.9675,300.1396,154.92958,197.32732,1225.2584,1293.3666,186.46344,307.14462,248.90092,234.85023,241.64043,110.29637,149.80429,163.8681,137.36597,1149.6536,509.43918,323.95004,0,0,1335.2004,308.1778,1391.2251,896.0189,0,1070.6024,802.67944,807.284,0,0,1403.6237,0,1317.8794,1402.6578,0,1331.8082,175.082,1228.1193,868.08887,236.82095,919.1895,1290.0698,218.79532,909.80676,1008.05994,1250.9194,1870.4963,1070.8464,2041.8938,1646.0211,2020.0131,1191.7885,1083.4808
1331,116.1070814,7.2678576,156591.58,159906.95,160940.89,157658.08,159363.02,161161.94,164889.5,161329.14,154000.92,158024.39,157656.69,160308.84,153061.83,157359.72,153916.58,110266.2,154455.31,151151.39,154570.4,156656.97,147866.14,153744.08,156463.03,145808.97,154851.62,108977.37,154755.53,153757.66,155529.23,150778.47,147198.81,145639.89,146045.31,105765.72,152680.73,151938,152316.27,154170.55,160947.3,152964.27,159219.78,156404.02,142707.2,142474.25,145855.38,156892.06,153138.25,147690.69,144120.7,150076.14,140984.58,164387.97,157447.9,142698.27,158239.86,167673.22,160440.02,161775.83,162559.31,155061.84,151036.2,160748.5,148954.73,161724.42,160800.34,156665.36,158714.22,157213.47,157952.62,161461.6,157436.06,157530.7,148171.62,157879.53,145379.16,151066.06,155277.6,155769.98,152153.62,145151.77
49,117.0909233,2.834073,0,373.93185,0,229.7461,0,185.42259,321.0986,0,0,0,498.89087,0,0,370.28265,228.42928,439.27652,2413.3567,0,0,283.46826,0,476.575,397.3642,885.1454,2539.0452,0,2538.6108,0,0,2468.4026,2504.5256,0,0,2489.6453,0,0,0,0,0,0,209.04095,0,0,0,0,0,0,0,0,0,0,0,528.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270.35126,722.19635,80.8336,0,0,829.54517,0,0,0,0,0,0,0
92,117.0910058,3.5418775,0,738.505,303.09393,458.4547,694.9287,0,3692.4932,705.41516,4221.2466,2389.7556,4043.3042,2647.5588,2484.9146,2552.4448,4003.5803,3788.6216,0,2789.2734,6060.942,2537.46,0,2722.6023,2726.4507,0,5709.663,5798.9536,4756.34,0,0,829.8456,4529.174,13397.706,13607.88,4493.8335,0,0,5322.4126,773.52826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7052355,0,0,0,0,0,0,0,0,0,192.33337,0,0,0,0,0,0,0,0,0,0,0,2310.593,11482.394
57,117.0910553,2.9569874,117.28003,0,0,107.72618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2309.8418,0,5290.0767,0,0,5350.3657,413.89334,2586.8647,0,2006.9515,1874.1608,0,0,5170.431,5230.0405,0,2463.2925,2254.9175,0,2049.4348,442.0485,431.94666,150.64369,326.97662,4168.2695,4253.0923,2386.5793,2765.0457,2746.7307,4488.5396,2276.5352,4595.2227,3904.5996,0,2789.946,4055.5024,2782.0588,7.3270807,0,5673.154,0,5404.165,4855.124,1895.3888,5170.8325,2118.8735,5491.155,3869.9844,1923.9016,4174.389,5434.896,2150.374,4075.3752,4234.915,4940.281,6628.847,4249.546,6533.532,6540.638,6814.3555,4398.623,4691.1895
184,117.0910788,4.778387,1458.0122,2743.7158,1235.2185,1399.4818,3071.1013,1459.1345,3163.971,3100.4307,2803.9128,1884.0114,3082.1426,1970.5104,1909.0444,2098.315,2594.1628,2861.55,4699.693,1943.7587,4396.195,2256.7986,10627.171,2007.3438,2050.2253,10362.189,4795.196,4659.809,3336.9033,3937.3733,4277.099,3478.909,3284.637,10351.539,10635.286,3461.6685,5119.426,5132.1978,4027.275,4215.5845,2617.0693,2437.5586,2367.2927,2408.4714,9111.223,9197.786,5221.82,7439.5527,7498.635,12019.3545,5036.6094,11810.423,9468.137,37.859894,7637.5693,9152.935,7602.964,35.569744,41.57988,10916.241,19.80641,10884.446,11907.283,3249.5945,11309.387,3300.1204,10847.967,8088.6074,3430.0586,8193.164,10934.216,2935.2688,7614.7104,7569.2427,9128.367,16611.674,9206.37,16686.27,16246.755,16824.371,9891.018,9985.303
137,117.0910822,4.276331,218.1651,1873.6477,0,312.0672,403.2801,304.85898,1536.679,1609.4806,1713.1034,1220.8662,1604.2343,302.41223,0,431.6552,1766.7406,1630.0253,2540.6995,515.0895,2630.3047,499.85663,5462.911,510.71777,279.07574,5408.368,2725.5547,2891.5852,2396.1484,2367.5283,2099.0642,2656.3682,2541.0933,5853.788,5399.833,2419.2498,3060.8965,2674.6038,2063.9167,2176.029,1739.8793,1930.436,1891.2375,1677.2728,5011.822,5255.917,2844.9421,3829.5754,4151.111,7023.3813,2848.559,6186.2627,5640.1333,0,3831.8472,5035.727,4052.021,13.389979,0,7271.018,0,7594.2207,5966.416,2957.7864,6715.9336,2747.0125,7214.3037,5428.736,2835.1318,5545.0884,7479.643,2480.3418,5909.3105,5111.222,5318.5146,9398.613,5976.302,8578.104,9283.425,8065.7617,5663.9287,5093.7886
100,117.0911085,3.6626177,274.375,3776.8958,0,0,3966.7893,0,0,4012.7888,0,0,0,0,0,174.90671,0,0,5903.899,333.93445,818.7724,0,13726.308,0,0,13778.244,0,0,0,4901.0713,4645.7783,4454.4585,693.0534,0,0,0,5376.591,5678.6714,0,4597.974,2684.0427,2580.5864,2438.8062,2676.9482,10676.023,9732.176,5461.788,8415.261,8399.358,11052.854,5189.4414,12031.103,9617.712,15.558756,8802.64,10396.715,8292.405,0,0,13932.633,0,13696.687,11558.541,3149.5059,12385.931,3553.024,13670.158,9556.017,3392.062,9499.926,13884.386,3483.226,8787.953,9787.8955,11486.756,20303.428,11244.339,20622.967,20427.549,20964.01,10990.673,0
2803,119.0699358,8.553958,5012.862,8539.77,4445.881,4801.6,7886.79,4586.9404,7005.2646,8199.807,11013.603,8178.971,10099.513,9841.255,9827.814,10473.759,10882.205,9707.76,8085.382,6958.9756,7659.897,6335.1055,14598.013,6799.7246,7179.8335,15569.886,7329.7515,8131.8096,5927.474,6354.908,6547.489,6153.34,5763.6006,14923.652,15000.806,6173.801,8090.402,7369.182,6060.4014,6027.9224,5075.915,6090.8193,6308.8438,6077.3745,20911.219,21310.871,7587.159,16425.354,16847.861,13234.659,8011.1123,14191.359,17575.55,0,18257.352,20771.17,18265.242,0,0,14612.479,0,15197.709,15932.164,10739.701,16160.609,11082.323,15144.799,17966.793,10493.008,16419.904,14879.63,10855.444,19135.701,18423.537,16839.145,12742.713,16280.873,16586.643,16467.395,15059.686,16931.523,18057.293
4096,123.0829421,9.722059,3099.09,1571.6945,4474.747,4299.315,1442.4569,4671.344,1524.4011,1501.8223,6721.5376,5211.3022,6330.695,5234.72,5349.0596,5371.355,6746.871,7216.673,9232.988,8801.042,9878.135,8285.934,13382.254,9170.556,9294.552,12603.784,9803.06,9973.492,9106.418,6576.6167,7493.628,7549.042,8560.386,12544.872,12247.027,8549.472,11364.524,12049.71,7167.6426,7040.622,0,0,0,0,14684.912,17046.05,12275.544,4908.6533,5084.468,9598.924,10496.393,9663.747,17637.87,0,4609.164,16657.742,5121.2227,0,0,0,0,0,8708.944,0,10343.685,0,0,0,0,0,0,0,0,0,9358.184,0,9208.961,0,0,0,9473.03,9152.624
1762,123.0871288,7.8108873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.4229,914.50757,1858.2438,754.4126,1950.8036,576.27966,544.0946,1690.823,1018.4236,0,0,0,0,0,0,1668.8411,1746.9027,0,1640.9937,720.04553,0,0,0,0,0,0,6098.28,2142.3433,594.6504,0,0,1584.3484,1384.344,0,3367.4192,0,0,3077.2505,0,0,0,0,0,0,468.11035,0,470.02695,0,0,0,0,0,0,0,0,0,859.66907,0,730.6024,0,0,0,577.048,378.61926
832,125.0615832,6.6105895,0,136.97006,100.62187,145.20084,167.04648,144.6,166.77469,197.23875,260.42896,238.87079,0,271.6908,196.60104,230.30254,278.50284,247.67123,410.543,293.2362,281.13348,278.03802,1131.4575,500.44553,396.61847,421.72168,311.7689,316.14203,312.98337,0,142.7067,266.76117,263.02704,586.9813,505.3774,287.3704,1073.5533,405.5725,232.56856,212.70407,0,0,0,0,3020.9927,2977.4785,1115.9634,314.50607,379.44016,1110.4412,617.19727,1243.6196,2930.5166,0,373.8836,3038.6428,406.32993,0,0,0,0,0,1293.353,0,1137.6915,0,0,0,0,0,0,0,0,0,405.92447,0,321.04446,0,0,0,741.2327,396.21124
229,125.0712042,5.0341706,109.3934,201.47733,108.344345,144.34424,210.73965,173.67264,170.44928,160.80722,221.0719,321.283,251.17891,225.47617,299.43497,237.0487,268.72336,230.67758,316.68915,358.97913,670.04175,289.3805,1062.2594,290.73215,341.68762,1092.0363,1040.6581,411.0945,1218.229,224.66951,219.45059,831.7672,771.26654,1088.5549,936.0068,931.621,1580.2448,866.4636,280.37094,299.66553,2296.272,2607.624,2460.888,2313.7148,2407.4927,1437.263,859.51404,660.582,993.5563,1321.604,1050.1932,1871.4551,1426.095,0,632.6557,1519.3999,666.5953,0,0,3961.8782,0,4027.05,2136.2917,1998.498,2313.2463,3660.2205,2367.1294,3774.02,3659.2637,2711.6868,2304.5266,2265.6726,2645.6187,2363.0774,1882.7885,2353.815,1807.0107,2273.185,2498.967,2369.8684,1323.5238,1236.8882
1773,125.0944002,7.8203464,0,178.02243,0,0,0,491.39728,0,0,455.8673,410.6139,736.1286,544.94763,635.076,570.2807,626.20935,655.3145,496.96637,749.86523,719.6074,797.09204,986.5021,711.03467,585.8619,882.92444,498.35925,671.2869,638.02954,541.034,557.34204,604.41003,701.69073,957.4883,992.3968,705.26404,1299.5312,1355.9594,580.945,500.5221,0,0,47.84316,148.60947,1153.6912,1250.6843,1139.349,478.73602,429.14844,614.3459,1159.3557,776.1692,1207.7626,0,406.1806,997.5893,373.92035,0,0,0,35.665672,0,616.37213,0,828.38904,0,0,0,0,0,0,0,109.33999,0,807.90137,0,781.45154,0,41.90664,0,781.32745,735.3572
