row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,02-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_03.mzML Peak area,01-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_02.mzML Peak area,02-HLB_221116_neg_iaMSMS_03.mzML Peak area,02-HLB_221116_neg_iaMSMS_01.mzML Peak area,03-HLB_221116_neg_iaMSMS_04.mzML Peak area,01-HLB_221116_neg_iaMSMS_01.mzML Peak area,02-HLB_221116_neg_iaMSMS_02.mzML Peak area,03-HLB_221116_neg_iaMSMS_03.mzML Peak area,04-HLB_221116_neg_iaMSMS_04.mzML Peak area,04-HLB_221116_neg_iaMSMS_03.mzML Peak area,03-HLB_221116_neg_iaMSMS_01.mzML Peak area,04-HLB_221116_neg_iaMSMS_01.mzML Peak area,03-HLB_221116_neg_iaMSMS_02.mzML Peak area,05-HLB_221116_neg_iaMSMS_03.mzML Peak area,05-HLB_221116_neg_iaMSMS_04.mzML Peak area,06-HLB_221116_neg_iaMSMS_04.mzML Peak area,04-HLB_221116_neg_iaMSMS_02.mzML Peak area,06-HLB_221116_neg_iaMSMS_03.mzML Peak area,05-HLB_221116_neg_iaMSMS_02.mzML Peak area,05-HLB_221116_neg_iaMSMS_01.mzML Peak area,06-HLB_221116_neg_iaMSMS_02.mzML Peak area,07-HLB_221116_neg_iaMSMS_03.mzML Peak area,07-HLB_221116_neg_iaMSMS_04.mzML Peak area,06-HLB_221116_neg_iaMSMS_01.mzML Peak area,07-HLB_221116_neg_iaMSMS_01.mzML Peak area,08-HLB_221116_neg_iaMSMS_04.mzML Peak area,08-HLB_221116_neg_iaMSMS_03.mzML Peak area,07-HLB_221116_neg_iaMSMS_02.mzML Peak area,09-HLB_221116_neg_iaMSMS_04.mzML Peak area,09-HLB_221116_neg_iaMSMS_03.mzML Peak area,08-HLB_221116_neg_iaMSMS_01.mzML Peak area,08-HLB_221116_neg_iaMSMS_02.mzML Peak area,11-HLB_221116_neg_iaMSMS_03.mzML Peak area,11-HLB_221116_neg_iaMSMS_04.mzML Peak area,09-HLB_221116_neg_iaMSMS_02.mzML Peak area,09-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_03.mzML Peak area,11-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_04.mzML Peak area,12-HLB_221116_neg_iaMSMS_03.mzML Peak area,10-HLB_221116_neg_iaMSMS_01.mzML Peak area,10-HLB_221116_neg_iaMSMS_02.mzML Peak area,11-HLB_221116_neg_iaMSMS_02.mzML Peak area,13-HLB_221116_neg_iaMSMS_03.mzML Peak area,12-HLB_221116_neg_iaMSMS_04.mzML Peak area,13-HLB_221116_neg_iaMSMS_04.mzML Peak area,15-HLB_221116_neg_iaMSMS_04.mzML Peak area,12-HLB_221116_neg_iaMSMS_01.mzML Peak area,14-HLB_221116_neg_iaMSMS_r04.mzML Peak area,13-HLB_221116_neg_iaMSMS_01.mzML Peak area,15-HLB_221116_neg_iaMSMS_03.mzML Peak area,15-HLB_221116_neg_iaMSMS_01.mzML Peak area,13-HLB_221116_neg_iaMSMS_02.mzML Peak area,14-HLB_221116_neg_iaMSMS_r03.mzML Peak area,12-HLB_221116_neg_iaMSMS_02.mzML Peak area,16-HLB_221116_neg_iaMSMS_04.mzML Peak area,15-HLB_221116_neg_iaMSMS_02.mzML Peak area,16-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_04.mzML Peak area,14-HLB_221116_neg_iaMSMS_r02.mzML Peak area,18-HLB_221116_neg_iaMSMS_04.mzML Peak area,14-HLB_221116_neg_iaMSMS_r01.mzML Peak area,16-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_04.mzML Peak area,20-HLB_221116_neg_iaMSMS_04.mzML Peak area,16-HLB_221116_neg_iaMSMS_02.mzML Peak area,20-HLB_221116_neg_iaMSMS_03.mzML Peak area,17-HLB_221116_neg_iaMSMS_02.mzML Peak area,19-HLB_221116_neg_iaMSMS_03.mzML Peak area,20-HLB_221116_neg_iaMSMS_02.mzML Peak area,20-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_01.mzML Peak area,19-HLB_221116_neg_iaMSMS_02.mzML Peak area,
43796,108.00667399704952,21.53027,,,,,,,,,,,721.4771,652.36426,712.09247,126.015724,711.777,640.19293,885.2835,666.8832,831.39923,813.7811,673.92303,804.5487,886.6577,532.23315,574.9021,807.9155,4585.3745,645.83044,841.21576,914.8581,833.8392,699.46545,797.18085,612.98114,852.6159,1965.064,690.1258,703.3984,770.7622,785.00903,442.09375,800.1743,4326.283,675.9021,793.9166,1739.1432,764.54553,4910.5264,860.18054,748.1337,737.3721,1103.2932,554.57654,926.14514,785.5888,778.1109,315.4897,647.80054,381.71027,6039.9683,301.21448,657.2803,403.58292,98.43104,764.339,800.30444,589.24817,478.41916,337.8434,414.35706,316.72827,405.63528,338.2037,401.75385,534.4526,395.96155,277.965,460.98718,407.32523,594.68896,426.52325,750.897,331.52988,252.2023,451.72128,324.247,
43254,108.00667725153218,21.051981,,,,,,,,,,,0,334.84943,242.02237,497.17773,638.70496,267.72104,772.8569,617.28326,576.6727,4198.1177,312.15808,699.903,2823.4402,532.9331,358.7289,6055.663,470.64343,2552.8184,763.9074,782.93744,516.17694,322.56107,796.9141,2433.501,3552.9038,325.08417,760.0952,1118.1205,849.98584,587.50964,0,723.717,839.41003,450.4416,780.1254,736.3839,630.83325,433.0371,788.5706,876.79504,542.1426,791.5853,391.4284,433.95032,2448.226,608.38855,736.7429,474.46692,0,460.29572,229.63351,664.0064,334.80783,236.33093,434.94037,155.33017,626.4116,504.5495,250.84726,1027.6615,349.33276,548.0183,129.52477,1520.3903,560.54663,222.93646,506.6077,289.0199,294.07278,1859.1631,487.11676,1781.9478,143.5688,1550.8284,141.87155,329.945,
44058,108.00669186482503,21.728859,,,,,,,,,,,922.4297,2578.9272,6989.623,696.2549,766.68463,663.8208,943.4634,1020.36816,813.7408,3813.935,968.9966,839.61694,2654.2527,986.6854,1453.9918,5150.545,966.0514,3480.273,5074.5815,1047.3374,912.6825,8760.599,3758.0776,0,699.5852,922.9039,910.5997,739.26495,5037.509,2545.6558,874.30054,921.7065,1755.037,884.39703,5982.832,1619.8851,880.8702,812.28503,7292.905,6889.61,8589.083,2195.7803,2499.321,997.9323,2258.599,2047.9713,761.2935,6191.1367,389.95505,1000.9014,715.5386,629.3701,214.44574,341.1912,655.7728,383.0008,5632.696,447.9485,122.495224,363.39667,430.2481,1361.0276,404.36826,874.349,461.14078,331.91644,405.60446,2242.0762,277.20004,1031.1072,418.17618,507.22754,512.9806,386.2872,532.8644,568.14136,
42788,108.00669270081163,20.670202,,,,,,,,,,,800.26215,541.0908,676.3414,509.92227,577.7274,718.5593,5462.1543,297.0571,3094.4673,912.771,2521.6047,585.5273,2817.2559,788.8356,784.51215,615.9458,4026.1655,1189.982,3228.5142,2736.0986,867.4885,832.805,3674.6248,1871.2762,3256.2202,3465.8564,3691.861,2476.8394,4796.422,3727.2432,2480.4966,3165.9214,1940.2091,4949.5864,3974.3105,2578.172,710.69855,836.57697,653.0644,890.2442,734.9905,3675.484,623.9741,867.06024,850.7284,1540.5535,1141.7367,3099.7341,2383.0854,863.56226,432.49548,2930.1125,2089.3318,1241.9995,885.8888,569.6124,3909.3596,1140.3536,353.94965,2480.2327,2030.4224,647.49805,251.95697,463.6612,644.5144,1809.6897,1718.3822,2325.1667,624.47015,2669.8809,498.4667,2339.4634,1409.5017,537.14026,488.32794,1212.1777,
41744,108.00670533864422,19.841852,,,,,,,,,,,7197.0527,2735.7551,2053.4165,484.66873,1235.2126,775.3372,756.97314,1756.7717,3043.0774,4718.6006,3830.1768,420.70615,2100.8374,1066.2415,901.05927,2061.9536,727.4107,745.3631,2132.1692,754.944,2606.3328,622.41534,851.57764,4500.5913,5651.282,3107.1538,892.67413,3889.9392,3799.6833,1427.27,3654.333,3203.89,719.9553,2232.922,4726.889,7459.5537,511.6992,5227.834,1903.8612,1823.6726,992.64294,786.36224,1547.2627,1808.0344,998.3244,506.35986,753.4898,4579.9214,635.3889,392.67502,1684.8153,3928.0122,1037.1355,1452.8922,1955.9581,4078.481,662.64545,1347.707,1414.6276,3811.5557,1805.721,1492.5203,2083.067,3334.7922,4880.6333,1735.175,2900.5564,1318.0817,1576.0765,727.0831,435.62592,541.85596,1345.5569,1280.2136,1215.0334,2201.0366,
40458,108.00674437195683,19.154844,,,,,,,,,,,2261.7559,695.4442,3422.1953,427.52057,2379.8638,381.289,4460.1797,322.54532,680.37866,720.6642,1964.0144,4592.565,138.18065,1709.8573,621.7359,220.07281,3170.8123,3769.8967,872.91284,3018.8433,803.3506,669.89276,601.57367,856.22345,739.7803,740.89954,757.4518,815.6513,297.4102,2319.774,827.6719,853.07324,746.17395,778.9907,481.25006,797.5735,532.7487,610.1428,688.6638,772.4692,6141.699,605.94226,273.5392,819.0569,918.60974,3860.437,5922.9355,936.8003,1590.8909,646.42316,3650.9485,905.6944,1981.7415,1264.6157,771.49207,1070.3374,320.6173,3269.6648,203.13968,629.3989,413.3242,949.42017,404.12207,2364.402,275.11438,547.7218,1197.0146,3046.4458,2467.3218,548.4578,470.46954,1393.6361,852.9144,184.18056,432.96588,163.56961,
406,108.04479272706321,3.1814132,,,,,,,,,,,0,23.656876,21.363415,0,0,0,0,9.53512,13.269093,0,18.510624,0,15.125471,25.565813,0,23.60456,20.095514,25.340511,0,28.987709,16.507961,0,19.056955,282.30316,281.171,15.431639,262.25916,88.381,51.393723,290.55222,22.507586,0,35.26035,65.43113,369.69452,315.60434,13.632748,0,32.08331,213.1683,100.8761,332.35706,34.48184,49.015812,369.583,111.862976,394.92844,105.523,0,389.04453,101.22258,139.17955,0,10.265453,152.77327,129.52596,382.0027,835.1129,0,963.0397,503.14175,681.7648,50.22628,676.62366,135.48073,806.21814,414.78726,1009.2402,796.5557,1071.2543,557.55597,348.243,874.5526,909.02814,351.33505,418.67233,
3527,109.02950215863109,6.5741196,,,,,,,,,,,1069.0486,1181.501,993.6814,874.9334,1240.6382,774.63495,3249.6958,903.33,815.43304,4235.898,2162.4634,1427.9355,2721.3652,1557.7827,4125.3804,5017.1187,4593.3936,2446.148,2165.6394,3563.9272,3223.597,4424.8267,2459.0378,5788.951,5623.3096,3243.042,7761.0166,1683.5598,1845.4674,5278.511,1489.0814,1674.7981,1826.7433,1854.9973,37.55689,16.056725,2192.2375,2097.3345,6801.119,0,5898.47,18719.66,5927.8584,6089.1997,0,2629.2944,18367.791,2648.7227,0,18770.49,7045.286,2642.3499,0,11.546343,2740.3245,5984.151,18324.744,0,10.592588,0,0,0,5819.8857,0,5814.5645,0,2660.7197,0,0,17.458511,0,2494.8987,0,0,2491.8428,2406.7495,
6858,109.0295029843738,7.9548726,,,,,,,,,,,89.148895,213.2688,200.91489,217.617,105.750595,127.53588,488.34695,232.78711,150.0588,529.93604,370.406,323.86362,533.7995,417.62952,561.05115,634.1769,581.9795,573.6229,381.91547,600.61255,586.3757,603.88727,578.2271,1077.1669,1102.0184,592.2552,942.2867,614.3284,472.9914,1124.4078,356.33588,450.91418,526.7729,544.07764,0,0,362.446,375.9378,647.4501,10.316767,607.5365,1591.7338,640.73846,644.2717,0,310.07297,1588.1742,366.91022,0,1564.3239,814.10925,301.60144,0,0,221.58351,746.2117,1549.8508,0,0,0,0,0,863.54266,0,787.4371,12.491724,374.2341,0,7.9064765,0,0,321.13388,8.72601,0,324.63217,303.90634,
3298,109.02956274791033,6.40168,,,,,,,,,,,3092.2058,3165.7952,3447.725,4274.0625,2826.7388,3768.8572,9294.999,4352.21,3888.6023,8505.218,4499.394,6933.2407,12450.409,6504.86,8733.355,9333.864,9525.581,7959.982,4557.737,6380.5615,14305.549,9428.892,9884.571,23768.729,24233.943,6782.4893,15560.277,5888.813,6124.985,23673.537,5129.488,6644.912,7582.873,5774.6704,0,21.603031,4377.422,4299.4995,12282.75,0,12858.225,37506.855,12502.087,12292.131,0,5433.717,38710.504,5192.0024,0,36755.375,13655.012,5571.7153,0,0,5378.7334,14103.3545,37313.984,0,0,20.811735,0,0,13811.644,0,13419.2705,0,5944.7085,0,0,16.50998,0,5236.307,0,0,5310.3584,5659.832,
3445,110.03324902499513,6.569604,,,,,,,,,,,22.495342,95.02701,109.73959,14.568146,55.604076,34.389,183.87057,33.511578,63.176495,239.8912,52.912346,134.1199,284.24557,105.25435,189.39098,332.38577,264.55957,126.023384,72.91742,125.060005,197.52289,242.28622,52.12508,630.2267,515.8375,160.77954,259.42654,91.09064,71.59421,551.8353,179.8921,108.30999,89.14912,93.622444,0,0,88.49771,155.85495,280.87302,9.848538,420.5327,2359.6626,308.04218,233.97208,0,96.77498,900.29034,219.48299,0,1133.3556,333.71,38.63743,0,0,21.429176,439.71585,922.72845,0,0,0,0,17.959175,227.55894,0,274.9159,0,174.22195,0,0,0,0,101.03142,0,0,166.62335,135.83316,
4774,111.04489459424833,7.180128,,,,,,,,,,,408.0438,480.65598,390.78497,409.9066,351.1463,387.7407,722.0822,412.94806,361.9593,725.3601,486.14603,498.396,672.2699,495.22165,732.5222,841.6529,903.7521,634.0925,535.91473,689.96185,883.37585,856.0396,689.9727,1457.0797,1538.066,619.4842,1576.8802,471.73663,460.14996,1449.4213,488.08765,521.8598,441.1531,491.26877,0,0,449.9765,447.85727,973.023,0,994.9361,1827.691,925.53864,1010.5832,0,963.98596,1600.0354,903.364,0,1819.5013,1147.1332,892.33624,0,0,1004.644,1049.5504,1488.3334,0,0,0,0,0,1035.4691,0,1017.18915,0,514.0856,0,0,0,0,526.53326,12.735403,0,442.7279,447.62256,
9683,111.08049218646939,8.761962,,,,,,,,,,,74.13545,109.13466,142.13652,128.64365,58.628662,61.93438,192.34166,83.06892,45.889774,206.67148,356.18295,423.59375,194.19566,351.23306,212.73428,420.10895,454.22836,462.74612,335.71356,398.68787,399.88,434.12064,519.13336,931.47504,937.0497,399.28363,958.93884,703.8273,649.4165,997.1396,379.49982,384.3582,746.61414,643.2953,0,0,374.63223,326.97543,662.57214,15.435453,840.55457,978.23785,773.34753,770.68634,0,133.2857,1083.7869,170.39426,0,1017.1823,469.332,151.65404,0,0,175.50783,447.60956,1086.1388,0,8.484771,0,0,0,405.64487,0,392.8459,13.16708,659.32025,0,0,0,0,601.44574,0,0,660.54913,654.208,
15137,111.08128263521107,9.962089,,,,,,,,,,,1376.2799,2304.866,2341.0308,2277.9998,1722.5748,1668.3662,3394.8098,2246.014,1589.1575,3471.9783,3957.3813,4231.3174,3672.3313,4090.3174,3730.1284,3374.076,3179.7134,3858.2065,4002.1047,4218.7188,3048.924,2972.8867,4482.2275,4206.9653,3905.8518,4452.589,3853.1572,4668.6187,4660.891,3835.7747,4465.0674,4447.619,4910.5874,4796.4883,0,0,4598.558,4424.9814,4982.9478,0,5049.488,5786.724,5447.3794,5433.4805,0,3046.182,5602.214,2881.3135,0,6040.693,5469.59,2943.9763,0,0,2972.8098,5882.4043,5956.7437,0,11.326404,0,0,0,5447.79,0,5211.7363,0,5667.1885,0,0,0,0,5923.843,0,168.32309,5752.712,5662.967,
26,113.98872338245516,2.069533,,,,,,,,,,,4925.162,2088.3625,4967.8594,5096.84,17466.047,13884.295,16425.79,13048.944,3262.713,3504.5945,3082.0308,4840.4614,19053.107,1219.6917,4656.337,1644.3542,4777.314,4887.6133,3590.4797,3967.2937,2825.3853,1948.936,2174.3884,4486.194,4414.913,3153.3154,5072.2954,5094.583,1180.6472,1119.579,5079.7744,4929.9326,3360.927,2205.7114,5158.0757,4660.6216,1906.6022,3106.6614,3562.4937,3341.0754,4839.935,4889.637,2217.3394,3311.1694,3563.9104,1230.5618,2260.9143,4807.66,5501.7783,12926.362,1512.1511,4951.378,1340.3586,5425.75,4813.0596,2875.4807,4845.107,922.0582,2811.5828,2512.557,5021.218,3894.8076,5412.884,5629.501,4045.104,3257.4363,2671.9136,5519.418,11835.815,12641.049,2713.5557,2834.2112,5252.694,1444.6105,3330.9653,2572.049,
44099,114.93391879835889,21.730568,,,,,,,,,,,1370.483,1473.0691,20286.467,7015.688,1216.1338,1339.4835,5466.8174,15729.849,1331.3004,3289.4456,1380.3309,1049.0173,7086.9287,1148.2308,9529.251,21553.512,1378.5032,1256.3728,1329.566,1232.3196,8902.956,11556.215,1344.8888,1302.249,1357.5978,7318.1553,1446.8633,9986.032,1460.8334,1871.9481,1282.1404,1464.3381,1713.0757,10071.149,7565.0293,7678.022,2906.8206,10448.442,14903.318,1409.3402,17975.188,1289.9038,13409.326,2310.3315,9416.593,1142.61,9760.189,1431.3549,1615.4338,10010.486,17788.684,1115.5924,11620.187,1537.6868,11085.668,17565.898,9637.167,14778.817,10439.965,17523.498,11693.574,3796.1997,1550.3385,13329.87,1598.3644,1860.0432,1633.3146,1747.3317,19533.396,10365.002,1890.5382,1469.9259,11858.344,1859.2445,11271.347,3569.0676,
42800,114.93392216837992,20.672022,,,,,,,,,,,1391.0671,1347.6615,1047.6205,1382.9463,7034.5093,16463.678,10073.477,1544.2166,4807.2285,11078.197,16281.291,17328.926,8605.617,10778.761,11848.688,1347.2402,1339.7063,1302.6963,11040.21,12296.5625,2632.4912,10137.073,12567.606,12000.837,12513.743,15759.12,11683.754,13296.46,5634.4097,6375.48,13959.474,10313.017,6082.413,5753.019,15125.168,16661.082,8006.598,8186.3467,1390.3181,6033.517,1455.8583,13111.346,1410.7665,11944.922,6122.018,5568.9727,13235.252,11292.654,10011.555,7093.4272,1178.2578,13327.63,8706.636,3750.2036,2941.7598,1017.7722,6054.67,1242.471,8437.355,1329.8672,11066.429,18426.436,862.4277,4325.445,793.3527,6527.9585,10978.072,13432.98,1481.0479,6746.721,6814.0635,5945.411,6440.8257,6687.716,5086.0264,3002.9832,
8899,115.03892579977465,8.436259,,,,,,,,,,,149.40509,175.07716,201.02469,202.71786,145.37642,109.735886,267.8869,205.21906,151.30632,316.13226,216.68512,190.34814,301.82837,229.42355,296.45068,565.172,558.638,666.5699,228.13318,301.9115,547.94476,496.89056,424.50272,1218.3342,1384.194,404.8692,1419.9865,330.43216,338.7423,1346.4756,318.31128,399.66797,588.47864,293.9033,0,0,321.08072,275.8465,1341.5475,0,1337.2593,2185.8394,743.36096,697.9104,0,378.3536,2387.4177,313.1908,0,2282.6372,1457.4554,257.3755,0,0,222.73604,828.1727,1262.1869,0,0,0,0,0,1222.6991,0,1006.9258,0,534.39136,0,0,27.800968,0,497.60596,20.307293,0,630.6976,587.44275,
11687,116.05041633469331,9.166036,,,,,,,,,,,26.755638,54.432518,52.01596,55.74451,69.889915,31.824614,34.442993,15.697233,73.62712,67.64226,95.3418,103.52983,59.695145,59.681828,67.08542,134.98016,118.8302,150.22285,41.25908,133.38942,106.2829,106.39423,167.03084,162.70828,203.41861,140.13596,211.79408,133.7104,120.79068,226.86316,73.30035,65.03615,105.81991,107.89453,362.1105,344.68134,90.95584,107.35049,102.770065,333.81696,99.48613,141.55945,93.55669,120.9873,300.62103,110.419815,186.9329,85.20805,0,170.0341,150.93758,90.30475,0,0,118.24987,131.72874,128.34637,545.9354,0,522.91473,493.58203,463.31607,158.0802,567.63696,134.77905,627.7581,124.55496,630.75543,556.69806,588.4376,504.32492,151.74698,608.05597,582.44867,110.52639,151.33954,
7051,116.05092319917048,8.046894,,,,,,,,,,,32.61338,0,0,0,9.53008,7.2399855,31.68698,0,10.382435,11.926264,0,10.538467,10.737704,10.928625,8.904274,0,0,18.263126,12.061691,11.630619,10.908931,29.591135,46.777718,77.84744,46.74115,21.961758,63.284824,39.708202,12.874485,110.75959,0,9.654224,35.122063,11.319897,299.03998,290.1694,10.05056,16.130049,19.342573,253.96411,20.63781,98.86958,10.542668,21.626507,297.1805,45.985966,119.32156,55.476593,0,107.7783,77.17394,43.800262,10.91869,0,10.047205,0,111.041626,894.5052,8.302339,817.9672,791.00507,695.49396,20.676115,660.868,20.25473,793.9464,153.78067,642.2617,845.3348,673.11975,690.7181,136.46289,493.09155,483.56592,148.05872,129.22693,
37639,116.92835335543005,18.112003,,,,,,,,,,,22969.082,26484.809,28589.139,8815.489,22514.65,9634.429,23993.725,7900.0703,5551.5684,25170.9,24124.213,20305.455,11154.734,6089.9624,12133.607,22020.805,24302.111,25133.525,6819.5293,24071.41,13428.166,12149.663,12581.358,22553.174,24026.0,12598.273,11647.303,22594.312,22169.75,10805.539,21483.758,20660.652,11585.254,9666.0205,3098.833,3336.2964,6967.7217,8346.888,22110.191,3371.5122,26128.285,24447.992,7889.2563,9611.445,3445.8193,4556.5356,24578.389,15425.019,1478.7219,11926.887,2965.535,4398.507,1025.057,762.6605,4297.9795,537.8812,10694.034,889.25073,939.07336,1775.6962,1428.4498,2305.1113,196.71371,2381.4124,110.25588,897.37897,16973.498,2457.8843,1066.4783,2823.9243,2169.499,16157.359,3003.3557,2690.1785,8547.699,6800.159,
41585,116.92852399023752,19.79902,,,,,,,,,,,14476.933,21688.803,20670.639,23163.285,15512.6,20055.234,15865.201,23699.691,19585.246,14899.975,14220.576,17323.945,17235.557,17908.309,17748.527,15026.852,17927.0,15610.377,17604.443,16282.484,17437.477,17272.445,16685.7,14929.434,16084.9375,16930.508,16896.182,16855.283,16982.125,17281.053,16814.697,17203.582,16449.633,16854.299,16423.607,16036.174,18607.344,18735.457,19252.244,17868.906,112208.43,15165.233,21189.59,112256.64,17590.355,19742.701,15950.326,15012.814,10950.006,15792.326,9577.052,18700.168,10258.2705,8553.569,19005.422,7077.661,16588.588,12607.688,10594.616,13137.088,12051.984,12692.969,6022.7925,0,3785.8257,13458.0,13662.273,12575.811,13132.515,14146.612,13494.697,12054.798,14701.683,15650.2705,13533.728,14235.626,
42802,116.92871170064456,20.671381,,,,,,,,,,,29073.375,25426.621,21111.613,26457.04,27770.277,292559.4,26304.234,28212.178,30585.736,24689.22,24096.475,24283.684,29444.8,28728.559,26984.379,27383.682,25642.488,27425.184,29128.273,27984.697,27208.234,26063.107,29573.113,26369.395,28023.31,28728.23,246944.88,253346.53,248371.12,30633.445,263965.78,257656.25,277386.3,257533.39,30314.068,31601.096,246706.03,30527.314,26573.404,306709.7,26969.799,272426.34,26847.594,28960.492,255518.33,29980.121,274579.78,276083.47,30091.184,252192.2,21880.742,261674.42,30216.469,164531.25,271696.06,19574.898,254762.58,24115.316,181223.45,25941.514,29630.516,33820.445,20342.479,27158.672,18532.883,29770.271,256354.34,37676.832,28796.47,33707.55,218334.44,239208.47,252986.45,247381.62,250578.4,240586.31,
44076,116.92872934680004,21.729141,,,,,,,,,,,27049.227,29102.4,25543.67,28645.799,25642.248,26710.344,27237.01,29966.84,24790.926,23303.62,26580.117,24187.508,27473.223,23533.484,29751.457,27304.482,25442.621,22525.926,26002.223,23815.586,22921.57,25493.2,26736.156,26380.535,25231.08,24902.043,27331.441,23281.58,27053.61,25934.844,25724.834,27095.674,29507.203,28362.14,27552.139,170073.38,25162.791,26518.967,30026.691,142358.4,342424.7,26008.678,27771.02,325460.12,26123.934,27704.46,23304.697,22972.117,30619.82,27047.844,25389.148,27727.92,32375.275,33864.387,28768.016,33343.945,28092.316,30420.824,31852.887,34566.797,32510.023,34399.297,31998.639,238921.89,29918.963,34702.773,30755.523,220665.42,34478.51,213904.44,38070.22,29747.494,250328.06,234554.58,33780.434,32373.188,
28538,117.01974589808412,14.636142,,,,,,,,,,,71.70355,153.64255,147.95728,114.86423,25.119606,64.65803,114.547134,149.94353,98.59682,162.41629,139.0899,58.76248,73.86427,49.03147,156.64304,29.643402,146.42036,162.69055,71.636086,148.8576,65.61325,91.47099,100.98278,141.82733,53.192562,58.21515,30.9948,58.602333,104.15777,60.384167,156.4885,133.31526,80.28186,40.981403,134.52003,238.37183,100.93228,123.57471,192.2683,76.60831,120.21629,95.291405,112.6545,181.0484,171.24251,166.39796,150.7916,227.63681,1190.4495,48.391087,312.34448,125.35405,1186.597,1110.314,179.60544,323.01382,41.551582,228.70027,1118.6122,192.46367,324.41708,287.48645,324.48267,281.55103,290.28024,257.6356,244.34657,320.2048,263.2128,254.10324,243.1788,204.3636,271.65094,326.71536,129.87263,176.14015,
16160,117.0546715765112,10.112939,,,,,,,,,,,120.47531,102.12746,100.07039,104.73321,136.06555,151.87524,214.1533,99.64758,129.91891,217.011,123.93724,192.22015,212.58365,133.81113,228.57483,231.23206,340.6386,172.33704,127.58341,177.0776,277.22723,320.02197,182.96942,372.17764,484.25528,209.89099,506.6205,168.79079,205.49644,384.29324,110.16347,143.40096,206.02213,179.0301,346.1811,377.7442,124.58029,134.23724,349.6993,341.84103,317.62305,773.7232,362.78113,313.6384,312.8819,216.25179,734.3918,252.4684,19.957357,807.45667,462.13223,210.63509,0,0,202.12157,439.32162,779.84717,745.34045,0,690.1211,417.83142,486.03302,306.70322,681.6005,370.98416,600.7582,384.5795,445.48978,766.4087,425.1438,426.9588,422.16058,467.8519,473.41833,361.63254,345.0181,
8286,117.05499662126462,8.1999445,,,,,,,,,,,166.65903,192.46936,189.5044,147.38118,156.6055,158.34789,293.8767,175.82373,127.34304,349.76776,402.33533,386.7932,347.15607,426.38864,373.72388,540.58875,533.9974,643.5799,338.8552,714.67236,485.70862,508.87222,599.9533,1300.0109,1188.1107,605.0512,1207.9679,816.3358,767.781,1258.7275,463.4884,507.54288,857.9996,896.46027,347.1341,371.91623,444.48257,503.78503,742.3551,323.19513,834.11993,1202.3146,751.7746,780.7598,236.5843,302.4008,1783.0374,371.29276,0,1784.5833,651.11835,355.82562,0,0,308.24286,548.65857,1832.7378,690.15607,7.785038,630.42926,500.59457,595.11725,601.4949,518.57513,579.17206,713.88995,1006.5517,838.45703,524.2736,1060.561,543.744,955.1853,975.1774,939.77515,928.708,1044.6619,
2422,117.05507772582769,5.7325625,,,,,,,,,,,252.46176,482.162,344.48294,447.28928,247.33388,402.69348,757.0418,446.3379,190.1823,883.5027,753.93384,778.8629,756.2713,711.297,762.5393,687.1165,676.14185,715.4053,702.5418,726.74365,500.61496,702.1453,665.6357,1258.2473,1211.6046,671.4254,1270.6095,918.801,918.4491,1301.194,774.44147,728.7092,907.16925,889.1595,18.935875,0,718.50854,736.0419,1377.0521,0,1372.8046,2337.2332,1522.1472,1549.6543,64.51553,999.04156,2348.8804,903.01855,49.009193,2321.5967,1786.3556,809.83435,0,14.637823,855.3145,1946.1008,2319.5696,97.652,17.246607,94.81262,30.203207,82.86871,1779.3348,0,1811.0236,337.4267,1690.6875,103.637474,68.23166,107.95807,27.96304,1877.3962,19.9295,39.31117,1750.8483,1882.8329,
41590,117.928017411821,19.78736,,,,,,,,,,,1763.7695,2652.6514,2574.2915,17300.994,1855.2332,2424.339,1895.2781,18614.13,2436.6577,1861.4994,0,2188.4673,2021.0801,2246.4353,2193.653,1834.4373,1810.7422,1864.701,2241.0762,2064.7114,2205.8953,2138.91,1767.6659,1805.1184,2035.9851,2270.352,2193.9722,2097.0266,2223.6362,2175.8613,2049.582,2079.7227,2048.737,1830.5787,2043.1676,2165.5151,2058.3035,2361.451,2509.0906,2301.3096,14686.114,1809.8372,2574.8823,14850.248,2207.9473,2404.645,1978.903,1920.9445,1443.5532,2053.3354,1249.0786,2279.3875,1450.6859,1256.4354,2400.0127,821.2359,1959.4368,1756.6035,1419.9095,1287.237,1629.1259,1701.7584,660.01984,1511.4282,327.07816,1241.325,1686.0007,1594.4365,1781.2439,1924.0508,1714.0308,881.66254,1373.6677,1846.1199,1719.2284,1550.1279,
